 Nom Ville ;MAJ   ; Code Postal ; Code INSEE ;Code Région; Latitude ; Longitude ; Eloignement 
 Le Mazis ;LE MAZIS  ;80430;80522;11;49.883333;1.766667;1.41
 Méaulte ;MEAULTE   ;80810;80523;11;49.983333;2.666667;0.96
 Méharicourt ;MEHARICOURT   ;80170;80524;11;49.8;2.733333;1.14
 Meigneux ;MEIGNEUX   ;80590;80525;11;49.766667;1.883333;1.26
 Le Meillard ;LE MEILLARD  ;80370;80526;11;50.166667;2.2;1.69
 Méneslies ;MENESLIES   ;80520;80527;11;50.05;1.5;2.11
 Mérélessart ;MERELESSART   ;80490;80529;11;49.966667;1.85;1.19
 Méricourt-l'Abbé ;MERICOURT L ABBE ;80113;80530;11;49.95;2.566667;1
 Méricourt-en-Vimeu ;MERICOURT EN VIMEU ;80640;80531;11;49.9;1.95;1.66
 Méricourt-sur-Somme ;MERICOURT SUR SOMME ;80340;80532;11;49.9;2.666667;1.48
 Mers-les-Bains ;MERS LES BAINS ;80350;80533;11;50.066667;1.383333;2.41
 Le Mesge ;LE MESGE  ;80310;80535;11;49.933333;2.05;0.89
 Mesnil-Bruntel ;MESNIL BRUNTEL  ;80200;80536;11;49.883333;2.966667;1.75
 Mesnil-Domqueur ;MESNIL DOMQUEUR  ;80620;80537;11;50.133333;2.083333;1.44
 Mesnil-en-Arrouaise ;MESNIL EN ARROUAISE ;80360;80538;11;50.033333;2.95;1.71
 Mesnil-Eudin ;MESNIL EUDIN  ;80140;80539;11;49.9;1.75;1.45
 Mesnil-Martinsart ;MESNIL MARTINSART  ;80300;80540;11;50.05;2.65;0.92
 Mesnil-Saint-Georges ;MESNIL SAINT GEORGES ;80500;80541;11;49.633333;2.516667;2.25
 Mesnil-Saint-Nicaise ;MESNIL SAINT NICAISE ;80190;80542;11;49.766667;2.916667;1.62
 Métigny ;METIGNY   ;80270;80543;11;49.933333;1.916667;1.01
 Mézerolles ;MEZEROLLES   ;80600;80544;11;50.183333;2.233333;1.81
 Mézières-en-Santerre ;MEZIERES EN SANTERRE ;80110;80545;11;49.783333;2.55;1.14
 Miannay ;MIANNAY   ;80132;80546;11;50.1;1.716667;1.54
 Millencourt ;MILLENCOURT   ;80300;80547;11;50;2.583333;0.96
 Millencourt-en-Ponthieu ;MILLENCOURT EN PONTHIEU ;80135;80548;11;50.15;1.9;2
 Miraumont ;MIRAUMONT   ;80300;80549;11;50.1;2.733333;1.43
 Mirvaux ;MIRVAUX   ;80260;80550;11;50;2.4;0.65
 Misery ;MISERY   ;80320;80551;11;49.833333;2.883333;1.53
 Moislains ;MOISLAINS   ;80760;80552;11;49.983333;2.966667;1.75
 Molliens-au-Bois ;MOLLIENS AU BOIS ;80260;80553;11;49.983333;2.383333;0.34
 Monchy-Lagache ;MONCHY LAGACHE  ;80200;80555;11;49.85;3.05;1.97
 Mons-Boubert ;MONS BOUBERT  ;80210;80556;11;50.133333;1.666667;1.67
 Monsures ;MONSURES   ;80160;80558;11;49.7;2.166667;1.75
 Montagne-Fayel ;MONTAGNE FAYEL  ;80540;80559;11;49.9;1.983333;1.68
 Montauban-de-Picardie ;MONTAUBAN DE PICARDIE ;80300;80560;11;50;2.783333;1.63
 Montdidier ;MONTDIDIER   ;80500;80561;11;49.65;2.566667;2.12
 Montigny-sur-l'Hallue ;MONTIGNY SUR L HALLUE;80260;80562;11;49.966667;2.45;1.39
 Montigny-les-Jongleurs ;MONTIGNY LES JONGLEURS ;80370;80563;11;50.183333;2.133333;1.81
 Montmarquet ;MONTMARQUET   ;80430;80564;11;49.8;1.8;1.32
 Morchain ;MORCHAIN   ;80190;80568;11;49.783333;2.9;1.57
 Morcourt ;MORCOURT   ;80340;80569;11;49.883333;2.65;1.91
 Moreuil ;MOREUIL   ;80110;80570;11;49.766667;2.483333;1.26
 Morisel ;MORISEL   ;80110;80571;11;49.766667;2.483333;1.26
 Morlancourt ;MORLANCOURT   ;80300;80572;11;49.95;2.633333;0.91
 Morvillers-Saint-Saturnin ;MORVILLERS SAINT SATURNIN ;80590;80573;11;49.783333;1.833333;1.23
 Mouflers ;MOUFLERS   ;80690;80574;11;50.033333;2.05;1.46
 Mouflières ;MOUFLIERES   ;80140;80575;11;49.916667;1.75;1.45
 Moyencourt ;MOYENCOURT   ;80400;80576;11;49.716667;2.933333;1.72
 Moyencourt-lès-Poix ;MOYENCOURT LES POIX ;80290;80577;11;49.783333;2.033333;1.29
 Moyenneville ;MOYENNEVILLE   ;80870;80578;11;50.075;1.75;-1
 Muille-Villette ;MUILLE VILLETTE  ;80400;80579;11;49.733333;3.066667;2.01
 Namps-au-Mont ;NAMPS AU MONT ;80710;80581;11;49.816667;2.1;0.89
 Nampty ;NAMPTY   ;80160;80583;11;49.8;2.2;1.02
 Naours ;NAOURS   ;80260;80584;11;50.033333;2.283333;1.5
 Nesle ;NESLE   ;80190;80585;11;49.766667;2.916667;1.62
 Nesle-l'Hôpital ;NESLE L HOPITAL ;80140;80586;11;49.9;1.7;1.58
 Neslette ;NESLETTE   ;80140;80587;11;49.916667;1.666667;1.67
 Neufmoulin ;NEUFMOULIN   ;80132;80588;11;50.133333;1.9;1.44
 Neuilly-le-Dien ;NEUILLY LE DIEN ;80150;80589;11;50.216667;2.05;2.06
 Neuilly-l'Hôpital ;NEUILLY L HOPITAL ;80132;80590;11;50.166667;1.883333;1.69
 Neuville-Coppegueule ;NEUVILLE COPPEGUEULE  ;80430;80592;11;49.85;1.75;1.45
 La Neuville-lès-Bray ;LA NEUVILLE LES BRAY;80340;80593;11;49.933333;2.716667;1.09
 Neuvillette ;NEUVILLETTE   ;80600;80596;11;50.2;2.316667;1.93
 Nibas ;NIBAS   ;80390;80597;11;50.1;1.583333;1.89
 Noyelles-en-Chaussée ;NOYELLES EN CHAUSSEE ;80150;80599;11;50.2;1.983333;1.93
 Noyelles-sur-Mer ;NOYELLES SUR MER ;80860;80600;11;50.183333;1.716667;1.81
 Nurlu ;NURLU   ;80240;80601;11;50;3.016667;1.88
 Occoches ;OCCOCHES   ;80600;80602;11;50.166667;2.266667;1.69
 Ochancourt ;OCHANCOURT   ;80210;80603;11;50.1;1.616667;1.8
 Offignies ;OFFIGNIES   ;80590;80604;11;49.8;1.85;1.19
 Offoy ;OFFOY   ;80400;80605;11;49.758333;3.008333;-1
 Oisemont ;OISEMONT   ;80140;80606;11;49.95;1.766667;1.41
 Oissy ;OISSY   ;80540;80607;11;49.9;2.05;0.68
 Omiécourt ;OMIECOURT   ;80320;80608;11;49.8;2.833333;1.4
 Oneux ;ONEUX   ;80135;80609;11;50.15;1.966667;1.57
 Onvillers ;ONVILLERS   ;80500;80610;11;49.6;2.666667;2.49
 Oresmaux ;ORESMAUX   ;80160;80611;11;49.766667;2.266667;1.51
 Orival ;ORIVAL   ;80640;80612;11;49.8;1.85;1.79
 Outrebois ;OUTREBOIS   ;80600;80614;11;50.166667;2.25;1.69
 Pargny ;PARGNY   ;80190;80616;11;49.783333;2.95;1.71
 Pendé ;PENDE   ;80230;80618;11;50.166667;1.583333;1.89
 Pernois ;PERNOIS   ;80670;80619;11;50.05;2.183333;1.43
 Péronne ;PERONNE   ;80200;80620;11;49.933333;2.933333;1.66
 Pertain ;PERTAIN   ;80320;80621;11;49.816667;2.866667;1.49
 Picquigny ;PICQUIGNY   ;80310;80622;11;49.95;2.15;1.38
 Pierregot ;PIERREGOT   ;80260;80624;11;50;2.383333;0.46
 Pierrepont-sur-Avre ;PIERREPONT SUR AVRE ;80500;80625;11;49.716667;2.55;1.63
 Pissy ;PISSY   ;80540;80626;11;49.866667;2.133333;0.98
 Plachy-Buyon ;PLACHY BUYON  ;80160;80627;11;49.816667;2.216667;1.24
 Poeuilly ;POEUILLY   ;80240;80629;11;49.883333;3.1;2.1
 Ponches-Estruval ;PONCHES ESTRUVAL  ;80150;80631;11;50.316667;1.9;2.8
 Pont-de-Metz ;PONT DE METZ ;80480;80632;11;49.883333;2.25;0.97
 Ponthoile ;PONTHOILE   ;80860;80633;11;50.216667;1.716667;2.06
 Pont-Noyelles ;PONT NOYELLES  ;80115;80634;11;49.933333;2.45;1
 Pont-Rémy ;PONT REMY  ;80580;80635;11;50.05;1.916667;1.53
 Port-le-Grand ;PORT LE GRAND ;80132;80637;11;50.15;1.75;1.57
 Potte ;POTTE   ;80190;80638;11;49.766667;2.9;1.57
 Poulainville ;POULAINVILLE   ;80260;80639;11;49.933333;2.316667;1.06
 Pozières ;POZIERES   ;80300;80640;11;50.033333;2.716667;1.09
 Prouville ;PROUVILLE   ;80370;80642;11;50.133333;2.116667;1.44
 Prouzel ;PROUZEL   ;80160;80643;11;49.8;2.2;1.02
 Proyart ;PROYART   ;80121;80644;11;49.883333;2.7;1.05
 Puchevillers ;PUCHEVILLERS   ;80560;80645;11;50.05;2.416667;1.94
 Punchy ;PUNCHY   ;80320;80646;11;49.783333;2.816667;1.36
 Puzeaux ;PUZEAUX   ;80320;80647;11;49.8;2.833333;1.4
 Quend ;QUEND   ;80120;80649;11;50.316667;1.633333;2.8
 Querrieu ;QUERRIEU   ;80115;80650;11;49.933333;2.416667;1
 Le Quesne ;LE QUESNE  ;80430;80651;11;49.866667;1.8;1.32
 Le Quesnel ;LE QUESNEL  ;80118;80652;11;49.766667;2.616667;1.26
 Quesnoy-le-Montant ;QUESNOY LE MONTANT ;80132;80654;11;50.116667;1.683333;1.89
 Quesnoy-sur-Airaines ;QUESNOY SUR AIRAINES ;80270;80655;11;49.95;1.983333;1.53
 Quevauvillers ;QUEVAUVILLERS   ;80710;80656;11;49.816667;2.083333;0.89
 Quiry-le-Sec ;QUIRY LE SEC ;80250;80657;11;49.666667;2.383333;2
 Quivières ;QUIVIERES   ;80400;80658;11;49.8;3.033333;1.93
 Raincheval ;RAINCHEVAL   ;80600;80659;11;50.066667;2.433333;1.96
 Rainneville ;RAINNEVILLE   ;80260;80661;11;49.966667;2.35;0.32
 Ramburelles ;RAMBURELLES   ;80140;80662;11;49.966667;1.7;1.58
 Rambures ;RAMBURES   ;80140;80663;11;49.95;1.7;1.58
 Rancourt ;RANCOURT   ;80360;80664;11;50;2.916667;1.62
 Regnière-Écluse ;REGNIERE ECLUSE  ;80120;80665;11;50.283333;1.766667;2.55
 Remaisnil ;REMAISNIL   ;80600;80666;11;50.2;2.25;1.93
 Remaugies ;REMAUGIES   ;80500;80667;11;49.616667;2.666667;2.37
 Remiencourt ;REMIENCOURT   ;80250;80668;11;49.783333;2.383333;1.14
 Réthonvillers ;RETHONVILLERS   ;80700;80669;11;49.733333;2.866667;1.51
 Revelles ;REVELLES   ;80540;80670;11;49.85;2.116667;0.78
 Ribeaucourt ;RIBEAUCOURT   ;80620;80671;11;50.116667;2.1;1.32
 Riencourt ;RIENCOURT   ;80310;80673;11;49.916667;2.05;1.06
 Rivery ;RIVERY   ;80136;80674;11;49.916667;2.316667;0.16
 Rogy ;ROGY   ;80160;80675;11;49.7;2.216667;1.75
 Roiglise ;ROIGLISE   ;80700;80676;11;49.683333;2.833333;1.88
 Roisel ;ROISEL   ;80240;80677;11;49.95;3.1;2.1
 Rollot ;ROLLOT   ;80500;80678;11;49.583333;2.65;2.61
 Ronssoy ;RONSSOY   ;80740;80679;11;49.983333;3.166667;2.28
 Rosières-en-Santerre ;ROSIERES EN SANTERRE ;80170;80680;11;49.816667;2.716667;1.09
 Rouvrel ;ROUVREL   ;80250;80681;11;49.766667;2.416667;1.26
 Rouvroy-en-Santerre ;ROUVROY EN SANTERRE ;80170;80682;11;49.766667;2.716667;1.26
 Rouy-le-Grand ;ROUY LE GRAND ;80190;80683;11;49.783333;2.95;1.71
 Rouy-le-Petit ;ROUY LE PETIT ;80190;80684;11;49.766667;2.95;1.71
 Roye ;ROYE   ;80700;80685;11;49.7;2.8;1.75
 Rubempré ;RUBEMPRE   ;80260;80686;11;50.016667;2.383333;0.64
 Rubescourt ;RUBESCOURT   ;80500;80687;11;49.6;2.566667;2.49
 Rue ;RUE   ;80120;80688;11;50.266667;1.666667;2.43
 Rumaisnil ;RUMAISNIL   ;80710;80689;11;49.816667;2.133333;0.94
 Rumigny ;RUMIGNY   ;80680;80690;11;49.8;2.283333;1.02
 Saigneville ;SAIGNEVILLE   ;80230;80691;11;50.133333;1.716667;1.84
 Sailly-Flibeaucourt ;SAILLY FLIBEAUCOURT  ;80970;80692;11;50.183333;1.766667;1.81
 Sailly-Laurette ;SAILLY LAURETTE  ;80800;80693;11;49.916667;2.6;1.46
 Sailly-le-Sec ;SAILLY LE SEC ;80800;80694;11;49.916667;2.583333;1.15
 Sailly-Saillisel ;SAILLY SAILLISEL  ;80360;80695;11;50.033333;2.916667;1.62
 Sains-en-Amiénois ;SAINS EN AMIENOIS ;80680;80696;11;49.816667;2.316667;1.01
 Saint-Acheul ;SAINT ACHEUL  ;80370;80697;11;50.183333;2.166667;1.81
 Saint-Aubin-Monténoy ;SAINT AUBIN MONTENOY ;80540;80698;11;49.85;1.983333;1.65
 Saint-Aubin-Rivière ;SAINT AUBIN RIVIERE ;80430;80699;11;49.866667;1.783333;1.36
 Saint-Blimont ;SAINT BLIMONT  ;80960;80700;11;50.116667;1.566667;1.93
 Saint-Christ-Briost ;SAINT CHRIST BRIOST ;80200;80701;11;49.833333;2.916667;1.62
 Saint-Fuscien ;SAINT FUSCIEN  ;80680;80702;11;49.833333;2.316667;1.34
 Saint-Germain-sur-Bresle ;SAINT GERMAIN SUR BRESLE;80430;80703;11;49.833333;1.733333;1.49
 Saint-Gratien ;SAINT GRATIEN  ;80260;80704;11;49.95;2.416667;0.98
 Saint-Léger-lès-Authie ;SAINT LEGER LES AUTHIE;80560;80705;11;50.116667;2.516667;1.32
 Saint-Léger-lès-Domart ;SAINT LEGER LES DOMART;80780;80706;11;50.05;2.133333;0.83
 Saint-Léger-sur-Bresle ;SAINT LEGER SUR BRESLE;80140;80707;11;49.866667;1.716667;1.54
 Saint-Mard ;SAINT MARD  ;80700;80708;11;49.691667;2.758333;-1
 Saint-Maulvis ;SAINT MAULVIS  ;80140;80709;11;49.9;1.833333;1.27
 Saint-Maxent ;SAINT MAXENT  ;80140;80710;11;50;1.733333;1.49
 Saint-Ouen ;SAINT OUEN  ;80610;80711;11;50.033333;2.116667;1
 Saint-Quentin-en-Tourmont ;SAINT QUENTIN EN TOURMONT;80120;80713;11;50.283333;1.583333;2.55
 Saint-Riquier ;SAINT RIQUIER  ;80135;80716;11;50.133333;1.95;1.44
 Saint-Sauflieu ;SAINT SAUFLIEU  ;80160;80717;11;49.783333;2.25;1.34
 Saint-Sauveur ;SAINT SAUVEUR  ;80470;80718;11;49.933333;2.216667;1.35
 Sainte-Segrée ;SAINTE SEGREE  ;80290;80719;11;49.75;1.916667;1.38
 Saint-Valéry-sur-Somme ;SAINT VALERY SUR SOMME;80230;80721;11;50.183333;1.633333;1.81
 Saisseval ;SAISSEVAL   ;80540;80723;11;49.883333;2.1;0.53
 Saleux ;SALEUX   ;80480;80724;11;49.866667;2.25;0.55
 Salouël ;SALOUEL   ;80480;80725;11;49.866667;2.25;0.55
 Sancourt ;SANCOURT   ;80400;80726;11;49.766667;3.033333;1.93
 Saulchoy-sous-Poix ;SAULCHOY SOUS POIX ;80290;80728;11;49.75;1.933333;1.38
 Sauvillers-Mongival ;SAUVILLERS MONGIVAL  ;80110;80729;11;49.733333;2.466667;1.51
 Saveuse ;SAVEUSE   ;80730;80730;11;49.883333;2.216667;1.5
 Selincourt ;SELINCOURT   ;80640;80731;11;49.866667;1.9;1.05
 Senarpont ;SENARPONT   ;80140;80732;11;49.883333;1.716667;1.54
 Senlis-le-Sec ;SENLIS LE SEC ;80300;80733;11;50.033333;2.566667;1.16
 Sentelie ;SENTELIE   ;80160;80734;11;49.716667;2.033333;1.8
 Seux ;SEUX   ;80540;80735;11;49.866667;2.1;0.53
 Sorel-en-Vimeu ;SOREL EN VIMEU ;80490;80736;11;50.016667;1.916667;1.56
 Soues ;SOUES   ;80310;80738;11;49.95;2.05;0.86
 Souplicourt ;SOUPLICOURT   ;80290;80739;11;49.75;1.9;1.38
 Sourdon ;SOURDON   ;80250;80740;11;49.7;2.4;1.75
 Soyécourt ;SOYECOURT   ;80200;80741;11;49.866667;2.783333;1.84
 Surcamps ;SURCAMPS   ;80620;80742;11;50.066667;2.066667;0.97
 Suzanne ;SUZANNE   ;80340;80743;11;49.95;2.766667;1.22
 Taisnil ;TAISNIL   ;80710;80745;11;49.8;2.15;1.56
 Talmas ;TALMAS   ;80260;80746;11;50.033333;2.333333;0.94
 Templeux-la-Fosse ;TEMPLEUX LA FOSSE ;80240;80747;11;49.966667;3.016667;1.88
 Templeux-le-Guérard ;TEMPLEUX LE GUERARD ;80240;80748;11;49.966667;3.15;2.23
 Terramesnil ;TERRAMESNIL   ;80600;80749;11;50.116667;2.366667;1.32
 Tertry ;TERTRY   ;80200;80750;11;49.866667;3.066667;2.01
 Thennes ;THENNES   ;80110;80751;11;49.8;2.466667;1.02
 Thézy-Glimont ;THEZY GLIMONT  ;80110;80752;11;49.816667;2.433333;1.41
 Thiepval ;THIEPVAL   ;80300;80753;11;50.05;2.7;1.05
 Thieulloy-l'Abbaye ;THIEULLOY L ABBAYE ;80126;80754;11;49.816667;1.933333;0.97
 Thieulloy-la-Ville ;THIEULLOY LA VILLE ;80290;80755;11;49.75;1.933333;1.38
 Thièvres ;THIEVRES   ;62760;80756;11;50.116667;2.45;1.32
 Thoix ;THOIX   ;80160;80757;11;49.7;2.066667;1.75
 Thory ;THORY   ;80250;80758;11;49.716667;2.433333;1.63
 Tilloloy ;TILLOLOY   ;80700;80759;11;49.633333;2.75;2.25
 Tilloy-Floriville ;TILLOY FLORIVILLE  ;80220;80760;11;49.983333;1.616667;1.8
 Tilloy-lès-Conty ;TILLOY LES CONTY ;80160;80761;11;49.75;2.183333;1.38
 Tincourt-Boucly ;TINCOURT BOUCLY  ;80240;80762;11;49.933333;3.05;1.97
 Le Titre ;LE TITRE  ;80132;80763;11;50.183333;1.8;1.81
 Toeufles ;TOEUFLES   ;80870;80764;11;50.066667;1.716667;1.54
 Tours-en-Vimeu ;TOURS EN VIMEU ;80210;80765;11;50.033333;1.683333;1.62
 Toutencourt ;TOUTENCOURT   ;80560;80766;11;50.033333;2.45;1.48
 Le Translay ;LE TRANSLAY  ;80140;80767;11;49.966667;1.683333;1.62
 Tronchoy ;TRONCHOY   ;80640;80768;11;49.833333;1.866667;1.14
 Treux ;TREUX   ;80300;80769;11;49.95;2.583333;1.27
 Tully ;TULLY   ;80530;80770;11;50.083333;1.516667;2.06
 Ugny-l'Équipée ;UGNY L EQUIPEE ;80400;80771;11;49.816667;3.066667;2.01
 Vacquerie ;VACQUERIE   ;80370;80772;11;50.116667;2.166667;1.32
 Vadencourt ;VADENCOURT   ;80560;80773;11;50;2.483333;1.44
 Vaire-sous-Corbie ;VAIRE SOUS CORBIE ;80800;80774;11;49.916667;2.55;0.65
 Valines ;VALINES   ;80210;80775;11;50.083333;1.616667;1.8
 Varennes ;VARENNES   ;80560;80776;11;50.05;2.533333;0.83
 Vauchelles-lès-Domart ;VAUCHELLES LES DOMART ;80620;80778;11;50.05;2.05;1.57
 Vauchelles-lès-Quesnoy ;VAUCHELLES LES QUESNOY ;80132;80779;11;50.1;1.883333;1.2
 Vaudricourt ;VAUDRICOURT   ;80230;80780;11;50.116667;1.55;1.97
 Vauvillers ;VAUVILLERS   ;80131;80781;11;49.85;2.7;1.05
 Vaux-en-Amiénois ;VAUX EN AMIENOIS ;80260;80782;11;49.966667;2.25;1.8
 Vaux-Marquenneville ;VAUX MARQUENNEVILLE  ;80140;80783;11;49.983333;1.783333;1.36
 Vaux-sur-Somme ;VAUX SUR SOMME ;80800;80784;11;49.916667;2.55;0.65
 Vecquemont ;VECQUEMONT   ;80800;80785;11;49.883333;2.45;1.47
 Velennes ;VELENNES   ;80160;80786;11;49.75;2.1;1.38
 Vercourt ;VERCOURT   ;80120;80787;11;50.3;1.7;2.67
 Vergies ;VERGIES   ;80270;80788;11;49.933333;1.85;1.43
 Vermandovillers ;VERMANDOVILLERS   ;80320;80789;11;49.85;2.783333;1.55
 Verpillières ;VERPILLIERES   ;80700;80790;11;49.666667;2.816667;2
 La Vicogne ;LA VICOGNE  ;80260;80792;11;50.05;2.316667;1.3
 Vignacourt ;VIGNACOURT   ;80650;80793;11;50.016667;2.2;0.58
 Villecourt ;VILLECOURT   ;80190;80794;11;49.766667;2.966667;1.75
 Ville-le-Marclet ;VILLE LE MARCLET ;80420;80795;11;50.016667;2.083333;0.58
 Villeroy ;VILLEROY   ;80140;80796;11;49.933333;1.733333;1.49
 Villers-aux-Érables ;VILLERS AUX ERABLES ;80110;80797;11;49.783333;2.533333;1.14
 Villers-Bocage ;VILLERS BOCAGE  ;80260;80798;11;49.983333;2.333333;0.47
 Villers-Bretonneux ;VILLERS BRETONNEUX  ;80380;80799;11;49.866667;2.516667;1.42
 Villers-Campsart ;VILLERS CAMPSART  ;80140;80800;11;49.866667;1.833333;1.58
 Villers-Carbonnel ;VILLERS CARBONNEL  ;80200;80801;11;49.866667;2.9;1.57
 Villers-Faucon ;VILLERS FAUCON  ;80112;80802;11;49.983333;3.1;2.1
 Villers-lès-Roye ;VILLERS LES ROYE ;80700;80803;11;49.7;2.733333;1.75
 Villers-sous-Ailly ;VILLERS SOUS AILLY ;80690;80804;11;50.066667;2.016667;0.95
 Villers-Tournelle ;VILLERS TOURNELLE  ;80500;80805;11;49.65;2.466667;2.12
 Villers-sur-Authie ;VILLERS SUR AUTHIE ;80120;80806;11;50.316667;1.7;2.8
 Ville-sur-Ancre ;VILLE SUR ANCRE ;80300;80807;11;49.95;2.616667;1
 Vironchaux ;VIRONCHAUX   ;80150;80808;11;50.283333;1.816667;2.55
 Vismes ;VISMES   ;80140;80809;11;50.016667;1.666667;1.85
 Vitz-sur-Authie ;VITZ SUR AUTHIE ;80150;80810;11;50.25;2.066667;2.3
 Voyennes ;VOYENNES   ;80400;80811;11;49.766667;2.983333;1.79
 Vraignes-lès-Hornoy ;VRAIGNES LES HORNOY ;80640;80813;11;49.833333;1.916667;1.01
 Vrély ;VRELY   ;80170;80814;11;49.783333;2.683333;1.14
 Vron ;VRON   ;80120;80815;11;50.316667;1.75;2.8
 Wailly ;WAILLY   ;80160;80816;11;49.766667;2.15;1.26
 Wanel ;WANEL   ;80490;80817;11;50;1.916667;1.5
 Warfusée-Abancourt ;WARFUSEE ABANCOURT  ;80720;80818;11;49.866667;2.583333;1.15
 Wargnies ;WARGNIES   ;80670;80819;11;50.033333;2.25;1.19
 Warloy-Baillon ;WARLOY BAILLON  ;80300;80820;11;50.016667;2.516667;1.78
 Warlus ;WARLUS   ;80270;80821;11;49.916667;1.95;0.99
 Warsy ;WARSY   ;80500;80822;11;49.7;2.65;1.75
 Warvillers ;WARVILLERS   ;80170;80823;11;49.766667;2.683333;1.26
 Wiencourt-l'Équipée ;WIENCOURT L EQUIPEE ;80170;80824;11;49.85;2.616667;1.59
 Wiry-au-Mont ;WIRY AU MONT ;80270;80825;11;49.966667;1.833333;1.84
 Woignarue ;WOIGNARUE   ;80460;80826;11;50.116667;1.5;2.11
 Woincourt ;WOINCOURT   ;80520;80827;11;50.066667;1.533333;2.02
 Woirel ;WOIREL   ;80140;80828;11;49.966667;1.816667;1.27
 Y ;Y   ;80190;80829;11;49.8;2.983333;1.81
 Yaucourt-Bussus ;YAUCOURT BUSSUS  ;80135;80830;11;50.1;1.966667;1.2
 Yvrench ;YVRENCH   ;80150;80832;11;50.183333;2;1.81
 Yvrencheux ;YVRENCHEUX   ;80150;80833;11;50.183333;1.983333;1.81
 Yzengremer ;YZENGREMER   ;80520;80834;11;50.066667;1.516667;2.06
 Yzeux ;YZEUX   ;80310;80835;11;49.966667;2.116667;0.79
 Yonval ;YONVAL   ;80132;80836;11;50.083333;1.783333;1.36
 Digeon ;DIGEON   ;80590;80901;11;49.766667;1.8;1.55
 Aguts ;AGUTS   ;81470;81001;11;43.533333;1.916667;1.53
 Aiguefonde ;AIGUEFONDE   ;81200;81002;11;43.483333;2.333333;1.82
 Alban ;ALBAN   ;81250;81003;11;43.9;2.466667;1.68
 Albi ;ALBI   ;81990;81004;11;43.933333;2.15;0.79
 Albine ;ALBINE   ;81240;81005;11;43.45;2.533333;2.01
 Algans ;ALGANS   ;81470;81006;11;43.6;1.883333;1.15
Alos;   ;81140;81007;11;44.016667;1.883333;1.27
 Almayrac ;ALMAYRAC   ;81190;81008;11;44.1;2.166667;1.75
 Amarens ;AMARENS   ;81170;81009;11;44.033333;1.933333;1.37
 Ambialet ;AMBIALET   ;81430;81010;11;43.933333;2.383333;1.28
 Ambres ;AMBRES   ;81500;81011;11;43.733333;1.816667;1.47
 Andillac ;ANDILLAC   ;81140;81012;11;44;1.9;1.17
 Anglès ;ANGLES   ;81260;81014;11;43.566667;2.566667;2.17
 Appelle ;APPELLE   ;81700;81015;11;43.583333;1.966667;1.24
 Arfons ;ARFONS   ;81110;81016;11;43.433333;2.166667;2.11
 Arifat ;ARIFAT   ;81360;81017;11;43.766667;2.333333;1.03
 Arthès ;ARTHES   ;81160;81018;11;43.95;2.2;1
 Assac ;ASSAC   ;81340;81019;11;43.983333;2.433333;1.52
 Aussillon ;AUSSILLON   ;81200;81021;11;43.483333;2.366667;1.82
 Bannières ;BANNIERES   ;81500;81022;11;43.633333;1.75;1.8
 Barre ;BARRE   ;81320;81023;11;43.75124;2.82714;-1
 Beauvais-sur-Tescou ;BEAUVAIS SUR TESCOU ;81630;81024;11;43.9;1.583333;2.61
 Belcastel ;BELCASTEL   ;81500;81025;11;43.65;1.758333;-1
 Belleserre ;BELLESERRE   ;81540;81027;11;43.483333;2.05;1.82
 Berlats ;BERLATS   ;81260;81028;11;43.7;2.566667;2.17
 Bernac ;BERNAC   ;81150;81029;11;43.95;2.016667;0.88
 Bertre ;BERTRE   ;81700;81030;11;43.6;1.95;1.52
 Le Bez ;LE BEZ  ;81260;81031;11;43.616667;2.466667;1.68
 Blan ;BLAN   ;81700;81032;11;43.533333;2;1.53
 Blaye-les-Mines ;BLAYE LES MINES ;81400;81033;11;44.016667;2.133333;1.27
 Boissezon ;BOISSEZON   ;81490;81034;11;43.583333;2.4;1.36
 Bout-du-Pont-de-Larn ;BOUT DU PONT DE;81660;81036;11;43.5;2.416667;1.72
 Brens ;BRENS   ;81600;81038;11;43.9;1.916667;0.99
 Briatexte ;BRIATEXTE   ;81390;81039;11;43.75;1.916667;0.99
 Brousse ;BROUSSE   ;81440;81040;11;43.716667;2.083333;1
 Broze ;BROZE   ;81600;81041;11;43.95;1.9;1.45
 Burlats ;BURLATS   ;81100;81042;11;43.633333;2.316667;1.23
 Busque ;BUSQUE   ;81300;81043;11;43.783333;1.966667;1.05
 Cabanès ;CABANES   ;81500;81044;11;43.733333;1.95;2.1
 Les Cabannes ;LES CABANNES  ;81170;81045;11;44.066667;1.941667;-1
 Cadalen ;CADALEN   ;81600;81046;11;43.85;1.983333;1.02
 Cadix ;CADIX   ;81340;81047;11;43.983333;2.483333;1.76
 Cagnac-les-Mines ;CAGNAC LES MINES ;81130;81048;11;43.983333;2.15;1.61
Cahuzac;   ;81540;81049;11;43.466667;2.066667;1.13
 Cahuzac-sur-Vère ;CAHUZAC SUR VERE ;81140;81051;11;43.983333;1.916667;1.36
 Cambon ;CAMBON   ;81990;81052;11;43.916667;2.216667;0.8
 Cambounès ;CAMBOUNES   ;81260;81053;11;43.583333;2.45;1.6
 Cambounet-sur-le-Sor ;CAMBOUNET SUR LE SOR;81580;81054;11;43.583333;2.116667;1.24
 Les Cammazes ;LES CAMMAZES  ;81540;81055;11;43.416667;2.083333;2.21
 Campes ;CAMPES   ;81170;81057;11;44.066667;1.983333;1.56
